Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time
2025-04-04,Hammer Strength Lat Pulldown,Back,90.0,lbs,12,,,
2025-04-04,Hammer Strength Lat Pulldown,Back,90.0,lbs,12,,,
2025-04-04,Hammer Strength Lat Pulldown,Back,90.0,lbs,12,,,
2025-04-04,Nautilus Single Arm Seated Cable Row,Back,66.0,lbs,8,,,
2025-04-04,Nautilus Single Arm Seated Cable Row,Back,66.0,lbs,8,,,
2025-04-04,Nautilus Single Arm Seated Cable Row,Back,66.0,lbs,8,,,
2025-04-04,Anti Rotation Hold,Abs,22.0,lbs,,,,0:00:30
2025-04-04,Hammer Strength Plate Loaded Preacher,Biceps,60.0,lbs,12,,,
2025-04-04,Hammer Strength Plate Loaded Preacher,Biceps,60.0,lbs,8,,,
2025-04-05,Matrix Seated Leg Curl,Legs,85.0,lbs,12,,,
2025-04-05,Matrix Seated Leg Curl,Legs,85.0,lbs,11,,,
2025-04-05,Matrix Seated Leg Curl,Legs,85.0,lbs,11,,,
2025-04-05,Hammer Strength Hip Abduction,Legs,170.0,lbs,15,,,
2025-04-05,Hammer Strength Hip Abduction,Legs,170.0,lbs,13,,,
2025-04-05,Hammer Strength Hip Abduction,Legs,170.0,lbs,13,,,
2025-04-05,Hack Squat Low Foot,Legs,120.0,lbs,7,,,
2025-04-05,Hack Squat Low Foot,Legs,120.0,lbs,7,,,
2025-04-05,Hack Squat Low Foot,Legs,120.0,lbs,6,,,
2025-04-05,Nautilus Glute Drive,Legs,200.0,lbs,9,,,
2025-04-05,Nautilus Glute Drive,Legs,200.0,lbs,8,,,
2025-04-05,Nautilus Glute Drive,Legs,200.0,lbs,8,,,
2025-04-05,Belt Squat,Legs,90.0,lbs,10,,,
2025-04-05,Belt Squat,Legs,90.0,lbs,10,,,
2025-04-05,Belt Squat,Legs,90.0,lbs,10,,,
2025-04-06,Bench Press,Chest,135.0,lbs,10,,,
2025-04-06,Bench Press,Chest,135.0,lbs,8,,,
2025-04-06,Bench Press,Chest,135.0,lbs,7,,,
2025-04-06,Pec Deck,Chest,105.0,lbs,12,,,
2025-04-06,Hoist Chest Press,Chest,125.0,lbs,8,,,
2025-04-06,Hoist Chest Press,Chest,125.0,lbs,9,,,
2025-04-06,Pec Deck,Chest,105.0,lbs,12,,,
2025-04-06,Pec Deck,Chest,105.0,lbs,9,,,
2025-04-06,Nautilus V Bar Pushdown,Triceps,60.5,lbs,12,,,
2025-04-06,Nautilus Lateral Raise,Shoulders,16.5,lbs,8,,,
2025-04-06,Nautilus Lateral Raise,Shoulders,16.5,lbs,8,,,
2025-04-06,Nautilus V Bar Pushdown,Triceps,60.5,lbs,12,,,
2025-04-06,Nautilus V Bar Pushdown,Triceps,60.5,lbs,12,,,
2025-04-06,Nautilus Lateral Raise,Shoulders,16.5,lbs,8,,,
2025-04-07,Hammer Strength Lat Pulldown,Back,100.0,lbs,8,,,
2025-04-07,Hammer Strength Lat Pulldown,Back,100.0,lbs,8,,,
2025-04-07,Hammer Strength Lat Pulldown,Back,100.0,lbs,8,,,
2025-04-07,Pullup,Back,,,9,,,
2025-04-07,Pullup,Back,,,8,,,
2025-04-07,Pullup,Back,,,7,,,
2025-04-07,Nautilus Single Arm Seated Cable Row,Back,66.0,lbs,9,,,
2025-04-07,Nautilus Single Arm Seated Cable Row,Back,66.0,lbs,9,,,
2025-04-07,Nautilus Single Arm Seated Cable Row,Back,66.0,lbs,8,,,
2025-04-07,Nautilus Straight Arm Pulldown,Back,50.0,lbs,11,,,
2025-04-07,Nautilus Straight Arm Pulldown,Back,50.0,lbs,12,,,
2025-04-07,Nautilus Straight Arm Pulldown,Back,50.0,lbs,9,,,
2025-04-07,Nautilus Single Arm Cable Curl,Biceps,16.5,lbs,12,,,
2025-04-07,Nautilus Single Arm Cable Curl,Biceps,22.0,lbs,8,,,
2025-04-07,Nautilus Single Arm Cable Curl,Biceps,22.0,lbs,8,,,
2025-04-07,Hammer Strength Iso Lateral Low Row,Back,75.0,lbs,9,,,
2025-04-07,Hammer Strength Iso Lateral Low Row,Back,75.0,lbs,9,,,
2025-04-07,Hammer Strength Iso Lateral Low Row,Back,75.0,lbs,9,,,
2025-04-07,Hammer Strength Plate Loaded Preacher,Biceps,60.0,lbs,11,,,
2025-04-07,Hammer Strength Plate Loaded Preacher,Biceps,60.0,lbs,10,,,
2025-04-07,Hammer Strength Plate Loaded Preacher,Biceps,60.0,lbs,10,,,
2025-04-07,Nautilus Cable Crunch,Abs,60.5,lbs,12,,,
2025-04-07,Nautilus Cable Crunch,Abs,60.5,lbs,12,,,
2025-04-07,Nautilus Cable Crunch,Abs,60.5,lbs,10,,,
2025-04-08,Hammer Strength Shoulder Press,Shoulders,65.0,lbs,10,,,
2025-04-08,Hammer Strength Shoulder Press,Shoulders,65.0,lbs,10,,,
2025-04-08,Hammer Strength Shoulder Press,Shoulders,65.0,lbs,9,,,
2025-04-08,Reverse Pec Deck,Shoulders,75.0,lbs,10,,,
2025-04-08,Reverse Pec Deck,Shoulders,75.0,lbs,10,,,
2025-04-08,Reverse Pec Deck,Shoulders,75.0,lbs,10,,,
2025-04-08,Nautilus Lateral Raise,Shoulders,16.5,lbs,7,,,
2025-04-08,Nautilus Lateral Raise,Shoulders,16.5,lbs,7,,,
2025-04-08,Nautilus Lateral Raise,Shoulders,11.0,lbs,10,,,
2025-04-08,Nautilus Single Arm Behind The Head,Triceps,16.5,lbs,10,,,
2025-04-08,Nautilus Single Arm Behind The Head,Triceps,16.5,lbs,9,,,
2025-04-08,Nautilus Single Arm Behind The Head,Triceps,16.5,lbs,9,,,
2025-04-08,Nautilus V Bar Pushdown,Triceps,60.5,lbs,12,,,
2025-04-08,Nautilus V Bar Pushdown,Triceps,66.0,lbs,8,,,
2025-04-08,Nautilus V Bar Pushdown,Triceps,66.0,lbs,8,,,
2025-04-08,Nautilus Single Arm Extension,Triceps,16.5,lbs,8,,,
2025-04-08,Nautilus Single Arm Extension,Triceps,16.5,lbs,9,,,
2025-04-08,Nautilus Single Arm Extension,Triceps,16.5,lbs,9,,,
2025-04-08,Nautilus Cable Crunch,Abs,60.5,lbs,12,,,
2025-04-08,Nautilus Cable Crunch,Abs,60.5,lbs,12,,,
2025-04-08,Nautilus Cable Crunch,Abs,60.5,lbs,10,,,
2025-04-08,Anti Rotation Hold,Abs,22.0,lbs,,,,0:00:30
2025-04-08,Anti Rotation Hold,Abs,22.0,lbs,,,,0:00:30
2025-04-09,Hammer Strength Hip Abduction,Legs,175.0,lbs,12,,,
2025-04-09,Hammer Strength Hip Abduction,Legs,175.0,lbs,12,,,
2025-04-09,Hammer Strength Hip Abduction,Legs,175.0,lbs,12,,,
2025-04-09,Hack Squat Low Foot,Legs,120.0,lbs,8,,,
2025-04-09,Hack Squat Low Foot,Legs,120.0,lbs,7,,,
2025-04-09,Hack Squat Low Foot,Legs,120.0,lbs,7,,,
2025-04-09,Hammer Strength Plate Loaded Leg Extension,Legs,25.0,lbs,8,,,
2025-04-09,Hammer Strength Plate Loaded Leg Extension,Legs,25.0,lbs,8,,,
2025-04-09,Hammer Strength Plate Loaded Leg Extension,Legs,25.0,lbs,10,,,
2025-04-09,Nautilus Glute Drive,Legs,200.0,lbs,10,,,
2025-04-09,Nautilus Glute Drive,Legs,200.0,lbs,10,,,
2025-04-09,Nautilus Glute Drive,Legs,200.0,lbs,10,,,
2025-04-09,Hammer Strength Calf Raise,Legs,195.0,lbs,10,,,
2025-04-09,Hammer Strength Calf Raise,Legs,195.0,lbs,12,,,
2025-04-09,Hammer Strength Calf Raise,Legs,195.0,lbs,12,,,
2025-04-10,Bench Press,Chest,135.0,lbs,10,,,
2025-04-10,Bench Press,Chest,135.0,lbs,10,,,
2025-04-10,Bench Press,Chest,135.0,lbs,8,,,
2025-04-10,Matrix Chest Press,Chest,70.0,lbs,12,,,
2025-04-10,Matrix Chest Press,Chest,80.0,lbs,12,,,
2025-04-10,Matrix Chest Press,Chest,90.0,lbs,12,,,
2025-04-10,Pec Deck,Chest,110.0,lbs,10,,,
2025-04-10,Pec Deck,Chest,110.0,lbs,9,,,
2025-04-10,Pec Deck,Chest,110.0,lbs,9,,,
2025-04-10,Body Weight Dips,Triceps,,,12,,,
2025-04-10,Body Weight Dips,Triceps,,,10,,,
2025-04-10,Body Weight Dips,Triceps,,,10,,,
2025-04-10,Nautilus Single Arm Extension,Triceps,16.5,lbs,9,,,
2025-04-10,Nautilus Single Arm Extension,Triceps,16.5,lbs,9,,,
2025-04-10,Nautilus Single Arm Extension,Triceps,16.5,lbs,8,,,
2025-04-10,Nautilus Single Arm Behind The Head,Triceps,16.5,lbs,7,,,
2025-04-10,Nautilus Lateral Raise,Shoulders,16.5,lbs,7,,,
2025-04-10,Nautilus Single Arm Behind The Head,Triceps,16.5,lbs,8,,,
2025-04-10,Nautilus Lateral Raise,Shoulders,16.5,lbs,7,,,
2025-04-10,Nautilus Lateral Raise,Shoulders,16.5,lbs,8,,,
2025-04-10,Nautilus Single Arm Behind The Head,Triceps,16.5,lbs,8,,,
2025-04-10,Incline Bench Press,Chest,95.0,lbs,13,,,
2025-04-11,Hammer Strength Lat Pulldown,Back,100.0,lbs,9,,,
2025-04-11,Hammer Strength Lat Pulldown,Back,100.0,lbs,9,,,
2025-04-11,Hammer Strength Lat Pulldown,Back,100.0,lbs,8,,,
2025-04-11,Pullup,Back,,,9,,,
2025-04-11,Pullup,Back,,,9,,,
2025-04-11,Pullup,Back,,,7,,,
2025-04-11,Nautilus Off Bench Cable Row,Back,55.0,lbs,8,,,
2025-04-11,Nautilus Off Bench Cable Row,Back,55.0,lbs,8,,,
2025-04-11,Nautilus Single Arm Cable Curl,Biceps,22.0,lbs,9,,,
2025-04-11,Nautilus Single Arm Cable Curl,Biceps,22.0,lbs,9,,,
2025-04-11,Nautilus Single Arm Cable Curl,Biceps,22.0,lbs,9,,,
2025-04-11,Hammer Strength Plate Loaded Preacher,Biceps,60.0,lbs,12,,,
2025-04-11,Hammer Strength Plate Loaded Preacher,Biceps,60.0,lbs,9,,,
2025-04-11,Hammer Strength Plate Loaded Preacher,Biceps,60.0,lbs,7,,,
2025-04-11,Hammer Strength Plate Loaded Preacher,Biceps,55.0,lbs,8,,,
2025-04-12,Hammer Strength Hip Abduction,Legs,175.0,lbs,12,,,
2025-04-12,Hammer Strength Hip Abduction,Legs,175.0,lbs,12,,,
2025-04-12,Hammer Strength Plate Lying Leg Curl,Legs,30.0,lbs,8,,,
2025-04-12,Hammer Strength Plate Lying Leg Curl,Legs,30.0,lbs,8,,,
2025-04-12,Hammer Strength Plate Lying Leg Curl,Legs,30.0,lbs,8,,,
2025-04-12,Hammer Strength Flat Leg Press,Legs,90.0,lbs,10,,,
2025-04-12,Hammer Strength Flat Leg Press,Legs,90.0,lbs,10,,,
2025-04-12,Hammer Strength Flat Leg Press,Legs,90.0,lbs,10,,,
2025-04-13,Hammer Strength Lat Pulldown,Back,95.0,lbs,10,,,
2025-04-13,Hammer Strength Lat Pulldown,Back,95.0,lbs,11,,,
2025-04-13,Hammer Strength Lat Pulldown,Back,95.0,lbs,11,,,
2025-04-13,Pullup,Back,,,8,,,
2025-04-13,Nautilus Off Bench Cable Row,Back,44.0,lbs,10,,,
2025-04-13,Nautilus Single Arm Cable Curl,Biceps,22.0,lbs,8,,,
2025-04-13,Nautilus Single Arm Cable Curl,Biceps,22.0,lbs,8,,,
2025-04-13,Nautilus Single Arm Cable Curl,Biceps,22.0,lbs,8,,,
2025-04-13,Nautilus Off Bench Cable Row,Back,44.0,lbs,10,,,
2025-04-13,Hammer Strength Plate Loaded Preacher,Biceps,55.0,lbs,10,,,
2025-04-14,Incline Bench Press,Chest,95.0,lbs,10,,,
2025-04-14,Incline Bench Press,Chest,95.0,lbs,10,,,
2025-04-14,Incline Bench Press,Chest,95.0,lbs,10,,,
2025-04-14,Nautilus High Fly,Chest,23.0,lbs,9,,,
2025-04-14,Nautilus High Fly,Chest,23.0,lbs,9,,,
2025-04-14,Nautilus High Fly,Chest,23.0,lbs,9,,,
2025-04-14,Nautilus Single Arm Extension,Triceps,16.5,lbs,12,,,
2025-04-14,Nautilus Single Arm Extension,Triceps,22.0,lbs,8,,,
2025-04-14,Nautilus Single Arm Extension,Triceps,22.0,lbs,8,,,
2025-04-14,Nautilus Single Arm Extension,Triceps,22.0,lbs,8,,,
2025-04-14,Nautilus Behind Head Extension,Triceps,38.5,lbs,10,,,
2025-04-14,Nautilus Behind Head Extension,Triceps,38.5,lbs,9,,,
2025-04-14,Nautilus Behind Head Extension,Triceps,38.5,lbs,8,,,
2025-04-14,Nautilus Lateral Raise,Shoulders,16.5,lbs,7,,,
2025-04-14,Nautilus Lateral Raise,Shoulders,16.5,lbs,8,,,
2025-04-14,Nautilus Lateral Raise,Shoulders,16.5,lbs,8,,,
2025-04-20,Hammer Strength Hip Abduction,Legs,175.0,lbs,11,,,
2025-04-20,Hammer Strength Hip Abduction,Legs,175.0,lbs,12,,,
2025-04-20,Hammer Strength Hip Abduction,Legs,175.0,lbs,11,,,
2025-04-20,Hack Squat Low Foot,Legs,110.0,lbs,8,,,
2025-04-20,Hack Squat Low Foot,Legs,120.0,lbs,6,,,
2025-04-20,Hack Squat Low Foot,Legs,120.0,lbs,6,,,
2025-04-20,Matrix Leg Press,Legs,90.0,lbs,8,,,
2025-04-20,Matrix Leg Press,Legs,90.0,lbs,9,,,
2025-04-20,Hammer Strength Plate Loaded Leg Extension,Legs,35.0,lbs,6,,,
2025-04-20,Hammer Strength Plate Loaded Leg Extension,Legs,35.0,lbs,6,,,
2025-04-20,Hammer Strength Plate Loaded Leg Extension,Legs,35.0,lbs,6,,,
2025-04-21,Bench Press,Chest,135.0,lbs,10,,,
2025-04-21,Bench Press,Chest,140.0,lbs,7,,,
2025-04-21,Bench Press,Chest,140.0,lbs,8,,,
2025-04-21,Hoist Chest Press,Chest,125.0,lbs,10,,,
2025-04-21,Hoist Chest Press,Chest,125.0,lbs,10,,,
2025-04-21,Hoist Chest Press,Chest,125.0,lbs,10,,,
2025-04-21,Hoist Chest Press,Chest,125.0,lbs,10,,,
2025-04-21,Pec Deck,Chest,110.0,lbs,10,,,
2025-04-21,Pec Deck,Chest,110.0,lbs,8,,,
2025-04-21,Pec Deck,Chest,110.0,lbs,7,,,
2025-04-21,Hoist Shoulder Press,Shoulders,98.0,lbs,10,,,
2025-04-21,Hoist Shoulder Press,Shoulders,98.0,lbs,10,,,
2025-04-21,Hoist Shoulder Press,Shoulders,98.0,lbs,10,,,
2025-04-21,Nautilus Lateral Raise,Shoulders,16.5,lbs,8,,,
2025-04-21,Nautilus Lateral Raise,Shoulders,16.5,lbs,8,,,
2025-04-21,Nautilus Lateral Raise,Shoulders,16.5,lbs,8,,,
2025-04-21,Nautilus Single Arm Extension,Triceps,22.0,lbs,10,,,
2025-04-21,Nautilus Single Arm Extension,Triceps,22.0,lbs,8,,,
2025-04-21,Nautilus Single Arm Extension,Triceps,22.0,lbs,8,,,
2025-04-21,Hammer Strength Shoulder Press,Shoulders,70.0,lbs,8,,,
2025-04-21,Hammer Strength Shoulder Press,Shoulders,70.0,lbs,7,,,
2025-04-21,Hammer Strength Shoulder Press,Shoulders,70.0,lbs,6,,,
2025-04-21,Body Weight Dips,Triceps,,,12,,,
2025-04-21,Body Weight Dips,Triceps,,,11,,,
2025-04-22,Nautilus Close Grip Pulldown,Back,110.0,lbs,10,,,
2025-04-22,Nautilus Close Grip Pulldown,Back,121.0,lbs,10,,,
2025-04-22,Nautilus Close Grip Pulldown,Back,121.0,lbs,10,,,
2025-04-22,Hammer Strength Iso Lateral Front Lat,Back,65.0,lbs,9,,,
2025-04-22,Hammer Strength Iso Lateral Front Lat,Back,65.0,lbs,9,,,
2025-04-22,Hammer Strength DY Row,Back,80.0,lbs,10,,,
2025-04-22,Hammer Strength DY Row,Back,80.0,lbs,10,,,
2025-04-22,Hammer Strength DY Row,Back,80.0,lbs,10,,,
2025-04-22,Hammer Strength Plate Loaded Preacher,Biceps,60.0,lbs,11,,,
2025-04-22,Hammer Strength Plate Loaded Preacher,Biceps,60.0,lbs,11,,,
2025-04-22,Hammer Strength Plate Loaded Preacher,Biceps,60.0,lbs,11,,,
2025-04-22,Nautilus Single Arm Cable Curl,Biceps,22.0,lbs,8,,,
2025-04-22,Nautilus Single Arm Cable Curl,Biceps,22.0,lbs,8,,,
2025-04-22,Nautilus Single Arm Cable Curl,Biceps,22.0,lbs,8,,,
2025-04-23,Hammer Strength Hip Abduction,Legs,175.0,lbs,12,,,
2025-04-23,Hammer Strength Hip Abduction,Legs,175.0,lbs,12,,,
2025-04-23,Hammer Strength Hip Abduction,Legs,175.0,lbs,12,,,
2025-04-23,Nautilus Glute Drive,Legs,200.0,lbs,10,,,
2025-04-23,Nautilus Glute Drive,Legs,200.0,lbs,10,,,
2025-04-23,Hammer Strength Plate Lying Leg Curl,Legs,30.0,lbs,8,,,
2025-04-23,Hammer Strength Plate Lying Leg Curl,Legs,30.0,lbs,8,,,
2025-04-24,Incline Dumbbell Press,Chest,45.0,lbs,10,,,
2025-04-24,Incline Dumbbell Press,Chest,45.0,lbs,10,,,
2025-04-24,Incline Dumbbell Press,Chest,45.0,lbs,10,,,
2025-04-24,Nautilus Fly,Chest,27.0,lbs,10,,,
2025-04-24,Nautilus Fly,Chest,27.0,lbs,10,,,
2025-04-24,Nautilus Fly,Chest,27.0,lbs,10,,,
2025-04-24,Nautilus Single Arm Extension,Triceps,22.0,lbs,10,,,
2025-04-24,Nautilus Single Arm Extension,Triceps,22.0,lbs,10,,,
2025-04-24,Nautilus Single Arm Extension,Triceps,22.0,lbs,9,,,
2025-04-25,Nautilus Close Grip Pulldown,Back,121.0,lbs,11,,,
2025-05-04,Bench Press,Chest,135.0,lbs,10,,,
2025-05-04,Bench Press,Chest,135.0,lbs,8,,,
2025-05-04,Bench Press,Chest,135.0,lbs,8,,,
2025-05-04,Nautilus Plate Loaded Decline Press,Chest,50.0,lbs,10,,,
2025-05-04,Nautilus Plate Loaded Decline Press,Chest,50.0,lbs,10,,,
2025-05-04,Nautilus Plate Loaded Decline Press,Chest,50.0,lbs,10,,,
2025-05-04,Hammer Strength Shoulder Press,Shoulders,50.0,lbs,10,,,
2025-05-04,Hammer Strength Shoulder Press,Shoulders,50.0,lbs,10,,,
2025-05-04,Hammer Strength Shoulder Press,Shoulders,50.0,lbs,10,,,
2025-05-04,Nautilus Straight Bar Pushdown,Triceps,33.0,lbs,10,,,
2025-05-04,Nautilus Straight Bar Pushdown,Triceps,38.5,lbs,8,,,
2025-05-05,Hammer Strength Iso-Lateral High Row,Back,95.0,lbs,8,,,
2025-05-05,Hammer Strength Iso-Lateral High Row,Back,95.0,lbs,8,,,
2025-05-05,Hammer Strength Iso-Lateral High Row,Back,95.0,lbs,8,,,
2025-05-05,Hammer Strength Lat Pulldown,Back,90.0,lbs,10,,,
2025-05-05,Hammer Strength Lat Pulldown,Back,90.0,lbs,10,,,
2025-05-05,Hammer Strength Lat Pulldown,Back,90.0,lbs,10,,,
2025-05-05,Nautilus Close Grip Seated Cable Row,Back,99.0,lbs,8,,,
2025-05-05,Hammer Strength Plate Loaded Preacher,Biceps,60.0,lbs,10,,,
2025-05-06,Hammer Strength Leg Extension,Legs,120.0,lbs,12,,,
2025-05-06,Hammer Strength Leg Extension,Legs,120.0,lbs,12,,,
2025-05-06,Hammer Strength Leg Extension,Legs,120.0,lbs,10,,,
2025-05-06,Matrix Seated Leg Curl,Legs,90.0,lbs,10,,,
2025-05-06,Matrix Seated Leg Curl,Legs,90.0,lbs,10,,,
2025-05-06,Matrix Seated Leg Curl,Legs,90.0,lbs,9,,,
2025-05-06,Hammer Strength Hip Abduction,Legs,175.0,lbs,10,,,
2025-05-06,Hammer Strength Hip Abduction,Legs,175.0,lbs,10,,,
2025-05-06,Hammer Strength Hip Abduction,Legs,175.0,lbs,10,,,
2025-05-06,Hack Squat Low Foot,Legs,110.0,lbs,8,,,
2025-05-06,Hack Squat Low Foot,Legs,110.0,lbs,8,,,
2025-05-06,Hack Squat Low Foot,Legs,110.0,lbs,8,,,
2025-05-06,Hammer Strength Lying Leg Curl,Legs,95.0,lbs,8,,,
2025-05-06,Hammer Strength Lying Leg Curl,Legs,95.0,lbs,8,,,
2025-05-06,Hammer Strength Lying Leg Curl,Legs,95.0,lbs,8,,,
2025-05-07,Incline Dumbbell Press,Chest,45.0,lbs,8,,,
2025-05-07,Incline Dumbbell Press,Chest,45.0,lbs,8,,,
2025-05-07,Incline Dumbbell Press,Chest,45.0,lbs,8,,,
2025-05-07,Nautilus Plate Loaded Chest Press,Chest,45.0,lbs,10,,,
2025-05-07,Nautilus Plate Loaded Chest Press,Chest,45.0,lbs,10,,,
2025-05-07,Nautilus Plate Loaded Chest Press,Chest,45.0,lbs,10,,,
2025-05-07,Nautilus Fly,Chest,27.0,lbs,12,,,
2025-05-07,Nautilus Fly,Chest,27.0,lbs,11,,,
2025-05-07,Nautilus Fly,Chest,27.0,lbs,11,,,
2025-05-07,Nautilus Single Arm Behind The Head,Triceps,16.5,lbs,10,,,
2025-05-07,Nautilus Single Arm Behind The Head,Triceps,16.5,lbs,9,,,
2025-05-07,Nautilus Single Arm Behind The Head,Triceps,16.5,lbs,8,,,
2025-05-07,Nautilus Straight Bar Pushdown,Triceps,38.5,lbs,11,,,
2025-05-07,Nautilus Straight Bar Pushdown,Triceps,38.5,lbs,9,,,
2025-05-07,Nautilus Straight Bar Pushdown,Triceps,38.5,lbs,10,,,
2025-05-07,Hoist Shoulder Press,Shoulders,98.0,lbs,12,,,
2025-05-07,Hoist Shoulder Press,Shoulders,98.0,lbs,10,,,
2025-05-08,Hammer Strength Lat Pulldown,Back,90.0,lbs,10,,,
2025-05-08,Hammer Strength Lat Pulldown,Back,90.0,lbs,12,,,
2025-05-08,Hammer Strength Lat Pulldown,Back,90.0,lbs,12,,,
2025-05-08,Pullup,Back,,,8,,,
2025-05-08,Pullup,Back,,,8,,,
2025-05-08,Pullup,Back,,,7,,,
2025-05-08,Hammer Strength DY Row,Back,80.0,lbs,9,,,
2025-05-08,Hammer Strength DY Row,Back,80.0,lbs,11,,,
2025-05-08,Hammer Strength Plate Loaded Preacher,Biceps,60.0,lbs,11,,,
2025-05-08,Hammer Strength Plate Loaded Preacher,Biceps,60.0,lbs,11,,,
2025-05-08,Hammer Strength Plate Loaded Preacher,Biceps,60.0,lbs,10,,,
2025-05-08,Nautilus Single Arm Cable Curl,Biceps,22.0,lbs,9,,,
2025-05-08,Nautilus Single Arm Cable Curl,Biceps,22.0,lbs,9,,,
2025-05-09,Matrix Seated Leg Curl,Legs,90.0,lbs,11,,,
2025-05-09,Matrix Seated Leg Curl,Legs,90.0,lbs,11,,,
2025-05-09,Matrix Seated Leg Curl,Legs,90.0,lbs,10,,,
2025-05-09,Hammer Strength Hip Abduction,Legs,180.0,lbs,10,,,
2025-05-09,Hammer Strength Hip Abduction,Legs,180.0,lbs,10,,,
2025-05-09,Hammer Strength Hip Abduction,Legs,180.0,lbs,10,,,
2025-05-09,Hammer Strength Leg Extension,Legs,120.0,lbs,11,,,
2025-05-09,Hammer Strength Leg Extension,Legs,120.0,lbs,11,,,
2025-05-09,Hammer Strength Leg Extension,Legs,120.0,lbs,9,,,
2025-05-09,Hammer Strength Calf Raise,Legs,200.0,lbs,10,,,
2025-05-09,Hammer Strength Calf Raise,Legs,200.0,lbs,10,,,
2025-05-09,Hammer Strength Calf Raise,Legs,200.0,lbs,9,,,
2025-05-09,Matrix Leg Press,Legs,90.0,lbs,10,,,
2025-05-09,Matrix Leg Press,Legs,90.0,lbs,8,,,
2025-05-10,Incline Dumbbell Press,Chest,50.0,lbs,7,,,
2025-05-10,Incline Dumbbell Press,Chest,50.0,lbs,8,,,
2025-05-10,Incline Dumbbell Press,Chest,50.0,lbs,7,,,
2025-05-10,Incline Dumbbell Press,Chest,50.0,lbs,7,,,
2025-05-10,Nautilus Plate Loaded Chest Press,Chest,70.0,lbs,7,,,
2025-05-10,Nautilus Plate Loaded Chest Press,Chest,70.0,lbs,7,,,
2025-05-10,Nautilus Plate Loaded Chest Press,Chest,70.0,lbs,7,,,
2025-05-10,Nautilus Fly,Chest,27.0,lbs,12,,,
2025-05-10,Nautilus Fly,Chest,27.0,lbs,12,,,
2025-05-10,Nautilus Fly,Chest,27.0,lbs,11,,,
2025-05-10,Hoist Shoulder Press,Shoulders,118.0,lbs,10,,,
2025-05-10,Hoist Shoulder Press,Shoulders,118.0,lbs,10,,,
2025-05-10,Hoist Shoulder Press,Shoulders,118.0,lbs,10,,,
2025-05-10,Nautilus Single Arm Extension,Triceps,22.0,lbs,9,,,
2025-05-10,Nautilus Single Arm Extension,Triceps,22.0,lbs,9,,,
2025-05-10,Nautilus Single Arm Extension,Triceps,22.0,lbs,9,,,
2025-05-10,Nautilus Lateral Raise,Shoulders,16.5,lbs,7,,,
2025-05-10,Nautilus Lateral Raise,Shoulders,16.5,lbs,7,,,
2025-05-10,Nautilus Lateral Raise,Shoulders,16.5,lbs,7,,,
2025-05-10,Body Weight Dips,Triceps,,,8,,,
2025-05-10,Body Weight Dips,Triceps,,,8,,,
2025-05-10,Shrug,Shoulders,45.0,lbs,10,,,
2025-05-10,Shrug,Shoulders,45.0,lbs,10,,,
2025-05-11,Pullup,Back,,,8,,,
2025-05-11,Pullup,Back,,,8,,,
2025-05-11,Pullup,Back,,,7,,,
2025-05-11,Nautilus Cable Lat Pulldown,Back,143.0,lbs,10,,,
2025-05-11,Nautilus Cable Lat Pulldown,Back,143.0,lbs,9,,,
2025-05-11,Nautilus Cable Lat Pulldown,Back,143.0,lbs,9,,,
2025-05-11,Nautilus Single Arm Cable Curl,Biceps,22.0,lbs,8,,,
2025-05-11,Nautilus Single Arm Cable Curl,Biceps,22.0,lbs,9,,,
2025-05-11,Nautilus Single Arm Cable Curl,Biceps,22.0,lbs,9,,,
2025-05-11,Hammer Strength Plate Loaded Preacher,Biceps,60.0,lbs,10,,,
2025-05-11,Hammer Strength Plate Loaded Preacher,Biceps,60.0,lbs,9,,,
2025-05-12,Hack Squat Low Foot,Legs,120.0,lbs,7,,,
2025-05-12,Hack Squat Low Foot,Legs,120.0,lbs,7,,,
2025-05-12,Hack Squat Low Foot,Legs,120.0,lbs,7,,,
2025-05-12,Matrix Leg Press,Legs,90.0,lbs,8,,,
2025-05-12,Matrix Leg Press,Legs,100.0,lbs,8,,,
2025-05-12,Matrix Leg Press,Legs,100.0,lbs,8,,,
2025-05-12,Hammer Strength Hip Abduction,Legs,185.0,lbs,11,,,
2025-05-12,Hammer Strength Hip Abduction,Legs,185.0,lbs,10,,,
2025-05-12,Hammer Strength Hip Abduction,Legs,185.0,lbs,10,,,
2025-05-12,Matrix Seated Leg Curl,Legs,90.0,lbs,12,,,
2025-05-12,Matrix Seated Leg Curl,Legs,100.0,lbs,10,,,
2025-05-12,Matrix Seated Leg Curl,Legs,100.0,lbs,10,,,
2025-05-12,Matrix Seated Leg Curl,Legs,100.0,lbs,10,,,
2025-05-12,Hammer Strength Leg Extension,Legs,120.0,lbs,12,,,
2025-05-12,Hammer Strength Leg Extension,Legs,120.0,lbs,10,,,
2025-05-12,Hammer Strength Leg Extension,Legs,125.0,lbs,9,,,
2025-05-12,Hammer Strength Calf Raise,Legs,200.0,lbs,12,,,
2025-05-12,Hammer Strength Calf Raise,Legs,200.0,lbs,12,,,
2025-05-12,Hammer Strength Calf Raise,Legs,200.0,lbs,12,,,
2025-05-12,Nautilus Cable Crunch,Abs,60.5,lbs,12,,,
2025-05-12,Nautilus Cable Crunch,Abs,60.5,lbs,12,,,
